Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Unnamed: 95
Arab World,ARB,Population growth (annual %),SP.POP.GROW,,2.74058414417107,2.75528688403878,2.77367080400994,2.79762479981966,2.82368284192702,2.8582192262570296,2.8878210194116902,2.89261161484349,2.8670545239047303,2.82719883732472,2.7746249250219703,2.74357527752723,2.7702947682206696,2.86842975770409,3.0072300678035004,3.15096297504304,3.25960965731771,3.3180619840760697,3.31408608103858,3.26735354307203,3.21018355434808,3.16018255240806,3.10987562608751,3.06322732902457,3.01825828167401,2.9678065100758904,2.9121734611244,2.85826714375629,2.8073612558805094,3.67835016041846,2.7299438216909397,1.84699684261058,2.69874976407598,2.5940743217005298,3.11994232587458,2.3285240118075,2.24757281105448,2.17263328403585,2.1502417937941103,2.15283997088547,2.15623695895613,2.16100102539536,2.1884716377335303,2.2413429413537203,2.307180019123,2.37707115070747,2.43073191429464,2.45397300237771,2.43302519795736,2.3831868530875804,2.32992195368502,2.2813287776281004,2.22434070176483,2.16010179272597,2.09341810335127,2.01908738446197,1.94902370199466,1.91591254949664,1.9246927332871002,1.9182753688402001,1.93405766858223,1.93740551436181,1.91868009639747,1.87021727173908,1.8035731366443202,1.73194972230341,1.66983077980851,1.6151530872820699,1.57120380156226,1.5363371609741003,1.50211120014794,1.4679257743854197,1.4388341198012098,1.4162127877690402,1.39770890639458,1.38095246633235,1.3642642010636201,1.34625148522107,1.32681888844701,1.30553714936201,1.2843519708043798,1.26376028295513,1.2422654788535399,1.21959295217083,1.1969196989909,1.17235604934145,1.14910820600099,1.1246515798896999,1.0996495505104298,1.07352185399922,
Caribbean small states,CSS,Population growth (annual %),SP.POP.GROW,,1.8916683155688798,1.86164911114959,1.80513815144519,1.71428880851276,1.6009944549906698,1.4844421001429098,1.3802481602679,1.3024013024013101,1.25557667501343,1.23322193816016,1.2186279875115,1.201775781447,1.1838538470562,1.160874093101,1.13665753689509,1.10634625727937,1.08154614744929,1.0795905271936899,1.10665656075921,1.14987700843783,1.20947662309661,1.2502991793115001,1.23190488947354,1.13328569328577,0.9847096683446491,0.8137490252969142,0.672604959180717,0.5997122561866489,0.621212277066178,0.7077739668289951,0.816357978723147,0.89970665076784,0.941235748178215,0.923513103225403,0.864816169356558,0.797460353850155,0.74664206921824,0.709800594241457,0.695052964533446,0.6958207775680021,0.7002549326512622,0.69931893053554,0.6965366205574239,0.6913576979962809,0.683355549904547,0.6734080638413361,0.666900113624934,0.6670917361258261,0.67559454325918,0.6895434406303019,0.7052853450765609,0.715967376904757,0.716377772734873,0.70336466136915,0.679967128718673,0.6531793860385021,0.627343217157545,0.601162817720862,0.5763854020232491,0.5623139789723129,0.51054682251781,0.521320679053588,0.465425531914889,0.45003309066842695,0.434839899855049,0.38047756494359003,0.36596523330283,0.31254069540305796,0.324548877060877,0.29761904761905106,0.23222809960006402,0.23169005019951802,0.20547065622192004,0.17941817249776199,0.140718945887159,0.127746550843128,0.0893084970655877,0.0892288081580688,0.0127356087620996,0.0127339870113303,-0.0254647313470855,-0.0127356087620996,-0.0764233855559837,-0.0637348629700512,-0.0892857142857082,-0.12766500702157701,-0.178959478460953,-0.14086310667178698,-0.20518081559373497,-0.218452839886922,
Central Europe and the Baltics,CEB,Population growth (annual %),SP.POP.GROW,,0.9091443793141709,0.842173849376564,0.892938912539876,0.9332681699457479,0.765651600137019,0.739040966340369,0.9328842234820061,0.866368167519511,0.738228758111319,0.5353777935621621,0.505081235655609,0.7245457225593841,0.752830184185854,0.8181327999613901,0.9031349407821809,0.8900368635908079,0.810221485747562,0.681068841622164,0.587888108767956,0.55942212591053,0.551969904332708,0.560992635895857,0.526738140160646,0.49884283469114604,0.45959284854299703,0.444383227704719,0.43001373668522497,0.35387819686812394,0.103806472211573,-0.0528078826270075,-0.24711330169398601,-0.32408321477643703,-0.0631451111344035,-0.0184747769404652,-0.143015561108854,-0.216678317712208,-0.186252019293846,-0.167857449305004,-0.16238712525290602,-0.5621874689136059,-0.72641660380387,-0.650464177326484,-0.313747925609889,-0.274282095915453,-0.272548032611454,-0.25407878588683297,-0.37224521565302404,-0.35762903541043994,-0.191813702998061,-0.361666299699507,-0.23693312734882002,-0.229154983893395,-0.21320183000739198,-0.209757192601487,-0.23024328270129502,-0.25529091308338503,-0.248193399637202,-0.196252329685493,-0.154526619486703,-0.305316798741657,-0.288048909529124,-0.286915851118181,-0.288726842727627,-0.30537519641851,-0.32613652134261895,-0.34908353141254606,-0.37226291941955497,-0.39469070874029905,-0.41838058553167895,-0.439327374640214,-0.4615540677622221,-0.474904458598729,-0.49662601501141496,-0.511453681025785,-0.5213235826515189,-0.5282147796158939,-0.534155647310925,-0.5380751203312429,-0.537816191542859,-0.537537314225617,-0.529761714035487,-0.52291932868755,-0.517032943309871,-0.514295014376387,-0.511500583481478,-0.5086492293525711,-0.512351528239932,-0.51166757112955,-0.518751878527453,-0.541599060034699,
Early-demographic dividend,EAR,Population growth (annual %),SP.POP.GROW,,2.3664780408223702,2.39333012035866,2.41122129733671,2.4295676247933797,2.4434263924435298,2.4539113261101697,2.46814653383245,2.46910913622993,2.4728619990255,2.47430817955477,2.4741831951214,2.4728246635685696,2.4730728916974702,2.46280786369928,2.4519312800301,2.43712694189075,2.42625462584347,2.43254695517363,2.46219435277526,2.50173521818573,2.5407997891969702,2.5664958833872,2.57151628017608,2.5496043512315096,2.51124640020906,2.4677274311215203,2.42539434895673,2.37497606754771,2.3167268671706203,2.36273697553406,2.19801279048583,2.1313061682989902,2.0765079556051402,2.03524665906158,2.0054343255886202,1.98146040340002,1.9525499151994299,1.9128366843632,1.86559664925903,1.8218956558824302,1.77161425025092,1.72606460170208,1.6874051599108402,1.65877220418071,1.63645391842817,1.6167341641212498,1.5967511043941,1.5741922600637002,1.54795690722433,1.5228187255548,1.49633350270348,1.4547191987926698,1.42758302742689,1.4025650953749698,1.37832412924701,1.35259073103242,1.32645302552929,1.30610448104864,1.29458356359449,1.26649535823282,1.24782335452804,1.2277018288509398,1.20320730340302,1.1723226983444899,1.13786088673986,1.10198461859088,1.06742982510362,1.0344318954493001,1.00376349681991,0.974832312137266,0.9464064673301921,0.917553233944162,0.889016603483086,0.8606178052116321,0.8329367276390229,0.8051671292838309,0.778345097167616,0.7516956210650679,0.725653444563207,0.700114068848535,0.674803945274221,0.650147362966209,0.625553514232237,0.6013972163442529,0.577655757991622,0.5539716333323239,0.530975604752044,0.507881513298017,0.48503356371818995,0.462391210361091,
East Asia & Pacific,EAS,Population growth (annual %),SP.POP.GROW,,0.344540187512237,1.38569350654319,2.43409680554598,2.34311490383774,2.3848617481919,2.63119423203545,2.4575610861791404,2.4480943958296297,2.6886727274636297,2.61871555620496,2.61167600718292,2.40544918608173,2.2312140501730697,2.1691603591260002,1.91361977354052,1.67732771502642,1.5590712834689702,1.5282579287088098,1.53365082309716,1.4813269746974498,1.5132863923769098,1.63564711195407,1.60761663365075,1.5044769750401101,1.51667781231919,1.58493279142166,1.6412554587532198,1.63064855390984,1.56891321657045,1.50594248600784,1.4284432690383997,1.31253391272456,1.2505757529208,1.2375247997383798,1.2020536704781202,1.1694130528076698,1.12811222750445,1.07632262379475,0.992917334533146,0.936082736555505,0.89234220556898,0.836145748924906,0.78803938378023,0.755199017941322,0.7415988136730359,0.731870876553458,0.700665634770644,0.709301106988192,0.686240486879157,0.6763141956168249,0.670106893635221,0.6817358922798461,0.680784794799408,0.6853907648303871,0.6780000887671779,0.6846823521550649,0.679211012619632,0.6067312076376371,0.5364899179480179,0.507714447467691,0.4776171173622,0.444971291355927,0.41292761636648795,0.38153242144736105,0.35216946923028997,0.323909869861438,0.296965227052851,0.270222401726784,0.243535235227554,0.216759525376915,0.189629220646907,0.16286431254202696,0.13656392714625598,0.111604040311548,0.0888161843913764,0.0672364081886485,0.0472132559166312,0.0274669408470487,0.008148189492658279,-0.0112843229793214,-0.0314937403644677,-0.0514736418681565,-0.0722143841593237,-0.0936894675655253,-0.11587381394757301,-0.138580160587793,-0.16092529176410197,-0.18316813612682398,-0.204254291045316,-0.23439944663120102,
East Asia & Pacific (excluding high income),EAP,Population growth (annual %),SP.POP.GROW,,-0.0442791092089578,1.3342284788884198,2.5618352096665697,2.45898057380307,2.50566782949085,2.81033126744632,2.64410158004462,2.66978058320358,2.76086125738163,2.7697174856964804,2.75201201039454,2.52651436591238,2.38308312500615,2.20134133970788,1.95593144812749,1.76960269035393,1.61345314586194,1.58518600979909,1.58375470427647,1.53462897543828,1.56531858972495,1.7120888930288798,1.6928031937434598,1.58989652324483,1.6143179576726698,1.692522990995,1.76389615544959,1.7536211567853701,1.6811832580069,1.61562179313984,1.5228104138128602,1.40501653921316,1.3344402602637802,1.30682959197075,1.26366024968635,1.2252231426301001,1.1961682760766499,1.13867636920379,1.05917633492578,0.990541105867976,0.934083226979482,0.8827490369879308,0.839376336927543,0.810461848176928,0.79918031277451,0.771180137162489,0.739663184064227,0.72967203794046,0.7203172149431228,0.713973909030855,0.716258001081201,0.725011708615185,0.7285477761751759,0.7305548403665508,0.721120394447297,0.731716166627351,0.73249983684947,0.6525812968240389,0.578195471892599,0.567564678040952,0.535250038232135,0.500654753244007,0.466808246209254,0.434181093752699,0.40337513981172896,0.374055350170011,0.346036116075112,0.318401506510838,0.290666171967843,0.26267280684002997,0.234311174921459,0.206109102969805,0.17858782856659197,0.15240042007691598,0.12864991453550098,0.10608240484827999,0.0852190400583765,0.0646390512017092,0.044509387824391,0.0240947655249784,0.00293217694289183,-0.0182691821902097,-0.0400190756089813,-0.0629638790443465,-0.0864887422368952,-0.11065677144404198,-0.134491930936676,-0.158009738873844,-0.18018107971583702,-0.21060586013533103,
East Asia & Pacific (IDA & IBRD countries),TEA,Population growth (annual %),SP.POP.GROW,,-0.0721726407926724,1.3285122516344399,2.57416933384872,2.46765744071942,2.51018413670661,2.81396130056652,2.6422982441148397,2.66638325993887,2.7584830261945297,2.7685869755746504,2.7517807344885297,2.5243942717770698,2.38109795265609,2.20004508719123,1.9550489919859901,1.7702327898112602,1.61543358956702,1.58881063821276,1.58754525567856,1.53670723885348,1.56634490007499,1.7139646694521102,1.69384689008037,1.5897702518622199,1.6151692865531,1.6952093682832399,1.7680751222389999,1.75784359663062,1.68413171800736,1.617109395406,1.5223422180172899,1.40259937575287,1.33142809723057,1.30475147131996,1.2629545661614099,1.22619346325025,1.1986368822320201,1.14169853909587,1.0616592850657198,0.9920781645324871,0.934642063688187,0.8826131566395929,0.838983131331489,0.8104904704305079,0.800174145324078,0.773000810715246,0.7420521848892041,0.7325863836873341,0.723324830566369,0.716799250591023,0.718918349757686,0.7276746610608879,0.731213772215852,0.7333268989774521,0.7238947216705179,0.7347592175992049,0.7356240586625379,0.654850956051334,0.579735336153078,0.5691941094349461,0.5366978321965801,0.5018850580869411,0.46787610800551205,0.435051768081649,0.404116527418054,0.374589536763082,0.3464715494634589,0.318787376840632,0.290998748612409,0.263085685468909,0.23470423660332101,0.206528381510225,0.17903965705390604,0.152853565181914,0.129179052442296,0.10670094780130099,0.0858555695139529,0.0652966861017319,0.0452391712732094,0.0248017798816846,0.00360746736612327,-0.0176257236934987,-0.0395050226183287,-0.0625019988760585,-0.086222582270338,-0.110547999611981,-0.134535926635095,-0.158293821036708,-0.180550859293447,-0.211253798196012,
Euro area,EMU,Population growth (annual %),SP.POP.GROW,,0.911437082980825,0.930029429928993,0.9423277451025459,0.919845784226567,0.9040337913851891,0.8348910535179499,0.7164517190900741,0.670813648320575,0.6736365907950699,0.5459498359914079,0.551465639809322,0.675326008531954,0.637263972812747,0.570833560250293,0.517766988007523,0.44876357532734795,0.400442353997832,0.40576582013824203,0.411699779765144,0.431305506604843,0.38350942403579297,0.273981806115373,0.201612404784839,0.16786810868252602,0.18951675113495997,0.24941698353866604,0.27646433477612203,0.334348558656146,0.42821668066974894,0.45991707810585997,0.464414631160224,0.46494504874362996,0.40967423252620006,0.29091222733212896,0.25750775810755,0.259021139218717,0.23859742336090098,0.21088445357508998,0.258243345750998,0.328450827305346,0.38501134560399897,0.48906290419388704,0.543193574969408,0.551279035754987,0.518157659958092,0.468264632745303,0.520476696453812,0.48987935838478297,0.32493183563309497,0.23574275461876898,-0.21771018297378897,0.22048529817320198,0.33999337825636605,0.343937661606049,0.30318243316385496,0.292608836862101,0.200258602404475,0.19918860217669,0.220727543247932,0.0351146550902968,-0.004376776241684871,-0.0353075403483558,-0.0545854715075507,-0.0648373954058883,-0.0642949619052331,-0.0652136404710575,-0.0687677406139358,-0.0743788342435465,-0.0849839263160135,-0.0941484260201548,-0.10480580101575801,-0.11226280075116803,-0.121803754733136,-0.130200278663949,-0.137743890748737,-0.147090097114912,-0.155589079184779,-0.16620055459436903,-0.178644026553272,-0.19204414042410198,-0.206412795806216,-0.22176324162343497,-0.23781106135525898,-0.252770581462286,-0.268441446397389,-0.28302910467556297,-0.295016458653862,-0.307712829654434,-0.317481556267836,-0.337712099672359,
Europe & Central Asia,ECS,Population growth (annual %),SP.POP.GROW,,1.1544500549719,1.17831379116713,1.17437308300322,1.1505994360417,1.1047270788401102,0.9573824630270308,0.922485503842509,0.8783985237510731,0.851343490734195,0.768010733783655,0.7614385285445591,0.8266306537417171,0.797540314066495,0.763976918147009,0.7353339369674359,0.717914471163695,0.6854832483179649,0.6729569293601121,0.671697215941052,0.6839074097535871,0.663094096556421,0.5989419960771021,0.56777636105987,0.588973639796734,0.59502936915095,0.608222417777498,0.612216719523872,0.61003148374914,0.586774878284487,0.48742261193650893,0.460790468376544,0.411618152092558,0.35880943410539595,0.247468271975876,0.170796059564026,0.15970227125252698,0.152633189601389,0.13202779736217,0.118872881540042,0.111507795260522,0.12416331539699901,0.184252773886143,0.26377506948310303,0.299286428302864,0.304840140105682,0.309891381950038,0.35960019506835295,0.402193924228527,0.413275731816682,0.39090612945192,0.25180971557993803,0.40733407224993795,0.477940063149745,0.48397634753338503,0.47656998193595296,0.46292132676238396,0.404071113656428,0.364881975747906,0.350516855686351,0.225471458471716,0.18099753362427898,0.13482713582617098,0.10149708195889698,0.0813310681444364,0.0741515947442934,0.067850130907658,0.0587635756236722,0.0499089484378175,0.0379505825360553,0.0263296471827204,0.016545707517011003,0.00913086026667997,0.00150376908980832,-0.00569275451984197,-0.0125677395792536,-0.0193374142439353,-0.0241764429038369,-0.0295561313925816,-0.035262826315531,-0.0417280578170249,-0.0478781892791602,-0.0540367729928022,-0.0618204729158549,-0.07004906667701499,-0.0781864201511695,-0.0859104674781292,-0.0938698352687055,-0.10174281880588901,-0.110505011147907,-0.12893872593369302,
Europe & Central Asia (excluding high income),ECA,Population growth (annual %),SP.POP.GROW,,1.61409247600233,1.60771049920432,1.5892035901247998,1.5600556355867201,1.51515349679576,1.2277821361628998,1.18900008511658,1.16333724458046,1.14551891423605,1.1249248064525401,1.12132447165388,1.11219678826345,1.0987585211013,1.08725808670623,1.05929151215709,1.09982931319831,1.08601486938544,1.06458532581897,1.0641739450796,1.0784685089664698,1.08200953932835,1.03787060741467,1.0296837501965401,1.09315841168626,1.07570859930613,1.05400277205798,1.04260499851149,0.994104826446375,0.881269695290499,0.629797738034128,0.625665344512271,0.5216555378073621,0.375567599186994,0.216010560339328,0.106622534133649,0.11572347781849099,0.11455363823095899,0.0769956812910522,0.0012348961757879802,0.0325816706805711,0.0107394500939932,0.0257414127104312,0.0865431196622097,0.131438236139473,0.14829455225731197,0.184981870601391,0.273206420779772,0.38116457730043896,0.514480993610178,0.5752535570755699,0.6164882181919611,0.616754171020901,0.674234288700475,0.667906245764442,0.6796825812751021,0.659707800552539,0.6157818157701059,0.542740286719678,0.495547945499752,0.428491072887965,0.34952482573619603,0.275018756925149,0.220006193868059,0.189857927928159,0.17839474340026104,0.17241209446213202,0.16252606318107599,0.15489794164938098,0.143628859106457,0.133388157089627,0.125144515028339,0.12034986903101699,0.11508489949577,0.10935110227859501,0.10339299311768,0.0979396225314559,0.0946875432467067,0.0926574995573333,0.0901483813276656,0.0876460262696099,0.0851502345259973,0.0829025061693613,0.0782453716896612,0.0728753927307935,0.0689641868495414,0.0643382795895775,0.0577949771348756,0.0524667810667125,0.0430579309581844,0.0247656877407394,
